PRACTICE_CODE,PRACTICE_NAME,LSOA21CD,NUMBER_OF_PATIENTS
F85625,BINCOTE SURGERY,E01023482,1
F85625,BINCOTE SURGERY,E01023486,10
F85625,BINCOTE SURGERY,E01023489,1
F85625,BINCOTE SURGERY,E01023494,1
F85625,BINCOTE SURGERY,E01023507,1
F85625,BINCOTE SURGERY,E01023511,1
F85625,BINCOTE SURGERY,E01023514,2
F85625,BINCOTE SURGERY,E01023530,2
F85625,BINCOTE SURGERY,E01023538,1
F85625,BINCOTE SURGERY,E01023541,4
F85625,BINCOTE SURGERY,E01023544,1
F85625,BINCOTE SURGERY,E01023565,1
F85625,BINCOTE SURGERY,E01023567,14
F85625,BINCOTE SURGERY,E01023568,1
F85625,BINCOTE SURGERY,E01023569,10
F85625,BINCOTE SURGERY,E01023571,3
F85625,BINCOTE SURGERY,E01023573,1
F85625,BINCOTE SURGERY,E01023574,9
F85625,BINCOTE SURGERY,E01023576,1
F85625,BINCOTE SURGERY,E01023577,7
F85625,BINCOTE SURGERY,E01023579,4
F85625,BINCOTE SURGERY,E01023584,5
F85625,BINCOTE SURGERY,E01023628,1
F85625,BINCOTE SURGERY,E01023664,3
F85625,BINCOTE SURGERY,E01023684,2
F85625,BINCOTE SURGERY,E01023712,1
F85625,BINCOTE SURGERY,E01023735,1
F85625,BINCOTE SURGERY,E01023747,1
F85625,BINCOTE SURGERY,E01023761,2
F85625,BINCOTE SURGERY,E01023774,3
F85625,BINCOTE SURGERY,E01023776,1
F85625,BINCOTE SURGERY,E01023777,2
F85625,BINCOTE SURGERY,E01023800,1
F85625,BINCOTE SURGERY,E01023844,1
F85625,BINCOTE SURGERY,E01023908,11
F85625,BINCOTE SURGERY,E01023909,5
F85625,BINCOTE SURGERY,E01023911,2
F85625,BINCOTE SURGERY,E01023913,1
F85625,BINCOTE SURGERY,E01023924,1
F85625,BINCOTE SURGERY,E01023925,5
F85625,BINCOTE SURGERY,E01023937,2
F85625,BINCOTE SURGERY,E01023944,1
F85625,BINCOTE SURGERY,E01023947,2
F85625,BINCOTE SURGERY,E01023948,13
F85625,BINCOTE SURGERY,E01023949,23
F85625,BINCOTE SURGERY,E01023963,5
F85625,BINCOTE SURGERY,E01023971,1
F85625,BINCOTE SURGERY,E01025720,1
F85625,BINCOTE SURGERY,E01028591,1
F85625,BINCOTE SURGERY,E01030244,1
F85625,BINCOTE SURGERY,E01032574,3
F85625,BINCOTE SURGERY,E01033146,1
F85625,BINCOTE SURGERY,E01033148,1
F85625,BINCOTE SURGERY,E01033487,1
F85625,BINCOTE SURGERY,E01033872,1
F85625,BINCOTE SURGERY,E01033927,24
F85625,BINCOTE SURGERY,E01033928,11
F85625,BINCOTE SURGERY,E01033944,2
F85625,BINCOTE SURGERY,E01034207,1
F85625,BINCOTE SURGERY,E01034364,4
F85625,BINCOTE SURGERY,E01034611,1
F85625,BINCOTE SURGERY,E01035584,4
F85625,BINCOTE SURGERY,E01035597,1
F85625,BINCOTE SURGERY,E01035606,1
F85625,BINCOTE SURGERY,E01035608,6
F85625,BINCOTE SURGERY,E01035651,1
F85625,BINCOTE SURGERY,EMPTY,12
F85634,EAST ENFIELD MEDICAL CENTRE,CLOSED,11
F85634,EAST ENFIELD MEDICAL CENTRE,E01000124,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000158,5
F85634,EAST ENFIELD MEDICAL CENTRE,E01000161,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000166,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000172,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000176,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000177,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000240,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000247,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000261,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000264,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000267,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000292,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000503,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01000521,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01000715,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001157,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001265,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001395,5
F85634,EAST ENFIELD MEDICAL CENTRE,E01001397,9
F85634,EAST ENFIELD MEDICAL CENTRE,E01001398,11
F85634,EAST ENFIELD MEDICAL CENTRE,E01001399,12
F85634,EAST ENFIELD MEDICAL CENTRE,E01001401,17
F85634,EAST ENFIELD MEDICAL CENTRE,E01001402,8
F85634,EAST ENFIELD MEDICAL CENTRE,E01001403,12
F85634,EAST ENFIELD MEDICAL CENTRE,E01001404,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01001405,10
F85634,EAST ENFIELD MEDICAL CENTRE,E01001406,14
F85634,EAST ENFIELD MEDICAL CENTRE,E01001407,26
F85634,EAST ENFIELD MEDICAL CENTRE,E01001408,13
F85634,EAST ENFIELD MEDICAL CENTRE,E01001409,81
F85634,EAST ENFIELD MEDICAL CENTRE,E01001410,52
F85634,EAST ENFIELD MEDICAL CENTRE,E01001411,4
F85634,EAST ENFIELD MEDICAL CENTRE,E01001412,29
F85634,EAST ENFIELD MEDICAL CENTRE,E01001414,16
F85634,EAST ENFIELD MEDICAL CENTRE,E01001415,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001417,4
F85634,EAST ENFIELD MEDICAL CENTRE,E01001419,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01001420,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001421,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01001423,26
F85634,EAST ENFIELD MEDICAL CENTRE,E01001424,9
F85634,EAST ENFIELD MEDICAL CENTRE,E01001425,27
F85634,EAST ENFIELD MEDICAL CENTRE,E01001426,27
F85634,EAST ENFIELD MEDICAL CENTRE,E01001427,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01001428,12
F85634,EAST ENFIELD MEDICAL CENTRE,E01001429,13
F85634,EAST ENFIELD MEDICAL CENTRE,E01001430,15
F85634,EAST ENFIELD MEDICAL CENTRE,E01001431,14
F85634,EAST ENFIELD MEDICAL CENTRE,E01001432,11
F85634,EAST ENFIELD MEDICAL CENTRE,E01001433,142
F85634,EAST ENFIELD MEDICAL CENTRE,E01001434,178
F85634,EAST ENFIELD MEDICAL CENTRE,E01001435,130
F85634,EAST ENFIELD MEDICAL CENTRE,E01001436,304
F85634,EAST ENFIELD MEDICAL CENTRE,E01001437,443
F85634,EAST ENFIELD MEDICAL CENTRE,E01001438,250
F85634,EAST ENFIELD MEDICAL CENTRE,E01001439,423
F85634,EAST ENFIELD MEDICAL CENTRE,E01001440,561
F85634,EAST ENFIELD MEDICAL CENTRE,E01001441,70
F85634,EAST ENFIELD MEDICAL CENTRE,E01001442,64
F85634,EAST ENFIELD MEDICAL CENTRE,E01001444,50
F85634,EAST ENFIELD MEDICAL CENTRE,E01001445,47
F85634,EAST ENFIELD MEDICAL CENTRE,E01001446,45
F85634,EAST ENFIELD MEDICAL CENTRE,E01001447,42
F85634,EAST ENFIELD MEDICAL CENTRE,E01001448,64
F85634,EAST ENFIELD MEDICAL CENTRE,E01001449,68
F85634,EAST ENFIELD MEDICAL CENTRE,E01001450,25
F85634,EAST ENFIELD MEDICAL CENTRE,E01001451,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01001452,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001454,5
F85634,EAST ENFIELD MEDICAL CENTRE,E01001455,4
F85634,EAST ENFIELD MEDICAL CENTRE,E01001456,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001457,12
F85634,EAST ENFIELD MEDICAL CENTRE,E01001458,25
F85634,EAST ENFIELD MEDICAL CENTRE,E01001459,8
F85634,EAST ENFIELD MEDICAL CENTRE,E01001460,6
F85634,EAST ENFIELD MEDICAL CENTRE,E01001461,24
F85634,EAST ENFIELD MEDICAL CENTRE,E01001462,18
F85634,EAST ENFIELD MEDICAL CENTRE,E01001463,5
F85634,EAST ENFIELD MEDICAL CENTRE,E01001464,10
F85634,EAST ENFIELD MEDICAL CENTRE,E01001465,4
F85634,EAST ENFIELD MEDICAL CENTRE,E01001466,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01001467,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01001469,17
F85634,EAST ENFIELD MEDICAL CENTRE,E01001471,12
F85634,EAST ENFIELD MEDICAL CENTRE,E01001472,10
F85634,EAST ENFIELD MEDICAL CENTRE,E01001474,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01001476,60
F85634,EAST ENFIELD MEDICAL CENTRE,E01001477,36
F85634,EAST ENFIELD MEDICAL CENTRE,E01001478,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01001479,18
F85634,EAST ENFIELD MEDICAL CENTRE,E01001480,36
F85634,EAST ENFIELD MEDICAL CENTRE,E01001481,21
F85634,EAST ENFIELD MEDICAL CENTRE,E01001482,31
F85634,EAST ENFIELD MEDICAL CENTRE,E01001483,12
F85634,EAST ENFIELD MEDICAL CENTRE,E01001484,30
F85634,EAST ENFIELD MEDICAL CENTRE,E01001485,21
F85634,EAST ENFIELD MEDICAL CENTRE,E01001486,12
F85634,EAST ENFIELD MEDICAL CENTRE,E01001487,24
F85634,EAST ENFIELD MEDICAL CENTRE,E01001488,10
F85634,EAST ENFIELD MEDICAL CENTRE,E01001489,43
F85634,EAST ENFIELD MEDICAL CENTRE,E01001491,17
F85634,EAST ENFIELD MEDICAL CENTRE,E01001492,16
F85634,EAST ENFIELD MEDICAL CENTRE,E01001493,4
F85634,EAST ENFIELD MEDICAL CENTRE,E01001494,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001495,6
F85634,EAST ENFIELD MEDICAL CENTRE,E01001497,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001499,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01001500,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001502,316
F85634,EAST ENFIELD MEDICAL CENTRE,E01001503,262
F85634,EAST ENFIELD MEDICAL CENTRE,E01001504,342
F85634,EAST ENFIELD MEDICAL CENTRE,E01001505,482
F85634,EAST ENFIELD MEDICAL CENTRE,E01001507,568
F85634,EAST ENFIELD MEDICAL CENTRE,E01001508,587
F85634,EAST ENFIELD MEDICAL CENTRE,E01001509,339
F85634,EAST ENFIELD MEDICAL CENTRE,E01001511,34
F85634,EAST ENFIELD MEDICAL CENTRE,E01001512,13
F85634,EAST ENFIELD MEDICAL CENTRE,E01001513,485
F85634,EAST ENFIELD MEDICAL CENTRE,E01001514,9
F85634,EAST ENFIELD MEDICAL CENTRE,E01001515,12
F85634,EAST ENFIELD MEDICAL CENTRE,E01001516,319
F85634,EAST ENFIELD MEDICAL CENTRE,E01001517,239
F85634,EAST ENFIELD MEDICAL CENTRE,E01001518,26
F85634,EAST ENFIELD MEDICAL CENTRE,E01001520,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01001522,5
F85634,EAST ENFIELD MEDICAL CENTRE,E01001523,5
F85634,EAST ENFIELD MEDICAL CENTRE,E01001524,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001525,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001527,7
F85634,EAST ENFIELD MEDICAL CENTRE,E01001528,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001529,6
F85634,EAST ENFIELD MEDICAL CENTRE,E01001530,4
F85634,EAST ENFIELD MEDICAL CENTRE,E01001534,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001535,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001536,8
F85634,EAST ENFIELD MEDICAL CENTRE,E01001537,18
F85634,EAST ENFIELD MEDICAL CENTRE,E01001538,6
F85634,EAST ENFIELD MEDICAL CENTRE,E01001539,7
F85634,EAST ENFIELD MEDICAL CENTRE,E01001540,17
F85634,EAST ENFIELD MEDICAL CENTRE,E01001541,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01001542,10
F85634,EAST ENFIELD MEDICAL CENTRE,E01001543,8
F85634,EAST ENFIELD MEDICAL CENTRE,E01001544,6
F85634,EAST ENFIELD MEDICAL CENTRE,E01001545,48
F85634,EAST ENFIELD MEDICAL CENTRE,E01001546,25
F85634,EAST ENFIELD MEDICAL CENTRE,E01001547,85
F85634,EAST ENFIELD MEDICAL CENTRE,E01001548,86
F85634,EAST ENFIELD MEDICAL CENTRE,E01001549,127
F85634,EAST ENFIELD MEDICAL CENTRE,E01001550,155
F85634,EAST ENFIELD MEDICAL CENTRE,E01001551,37
F85634,EAST ENFIELD MEDICAL CENTRE,E01001552,40
F85634,EAST ENFIELD MEDICAL CENTRE,E01001553,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001554,9
F85634,EAST ENFIELD MEDICAL CENTRE,E01001555,11
F85634,EAST ENFIELD MEDICAL CENTRE,E01001557,15
F85634,EAST ENFIELD MEDICAL CENTRE,E01001558,18
F85634,EAST ENFIELD MEDICAL CENTRE,E01001559,18
F85634,EAST ENFIELD MEDICAL CENTRE,E01001560,9
F85634,EAST ENFIELD MEDICAL CENTRE,E01001562,27
F85634,EAST ENFIELD MEDICAL CENTRE,E01001563,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01001566,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01001567,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001579,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001970,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001972,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01001978,7
F85634,EAST ENFIELD MEDICAL CENTRE,E01001979,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01001999,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002014,4
F85634,EAST ENFIELD MEDICAL CENTRE,E01002027,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01002034,8
F85634,EAST ENFIELD MEDICAL CENTRE,E01002036,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01002037,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002040,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002041,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01002043,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002048,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002049,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002052,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01002054,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002070,4
F85634,EAST ENFIELD MEDICAL CENTRE,E01002071,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002072,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002079,5
F85634,EAST ENFIELD MEDICAL CENTRE,E01002081,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002084,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002090,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01002093,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01002095,4
F85634,EAST ENFIELD MEDICAL CENTRE,E01002239,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002444,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002520,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002713,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01002715,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002735,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01002757,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01003113,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01003172,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01003511,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01003591,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01003599,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01003621,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01003722,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01003743,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01003752,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01004199,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01004342,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01004359,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01004389,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01004419,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01004452,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01004454,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01004622,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01005352,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01009345,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01012432,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01015661,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01017398,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01018278,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01021327,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01021420,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01021437,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01021806,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01021812,5
F85634,EAST ENFIELD MEDICAL CENTRE,E01021815,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01021816,7
F85634,EAST ENFIELD MEDICAL CENTRE,E01021818,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01021835,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01021840,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01021843,6
F85634,EAST ENFIELD MEDICAL CENTRE,E01021851,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01021864,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01021866,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01021870,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023292,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01023293,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023295,9
F85634,EAST ENFIELD MEDICAL CENTRE,E01023296,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023298,9
F85634,EAST ENFIELD MEDICAL CENTRE,E01023300,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023301,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01023304,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023306,4
F85634,EAST ENFIELD MEDICAL CENTRE,E01023308,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023309,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023311,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01023312,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023314,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01023315,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023316,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023325,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023326,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023332,6
F85634,EAST ENFIELD MEDICAL CENTRE,E01023333,5
F85634,EAST ENFIELD MEDICAL CENTRE,E01023334,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01023335,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023336,17
F85634,EAST ENFIELD MEDICAL CENTRE,E01023337,10
F85634,EAST ENFIELD MEDICAL CENTRE,E01023339,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023341,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023343,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023344,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01023460,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01023546,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01023568,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023572,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023573,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023634,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023770,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023947,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01023963,2
F85634,EAST ENFIELD MEDICAL CENTRE,E01024677,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01026465,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01027048,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01027324,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01029541,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01030470,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01032574,21
F85634,EAST ENFIELD MEDICAL CENTRE,E01032575,6
F85634,EAST ENFIELD MEDICAL CENTRE,E01033146,9
F85634,EAST ENFIELD MEDICAL CENTRE,E01033148,26
F85634,EAST ENFIELD MEDICAL CENTRE,E01033150,22
F85634,EAST ENFIELD MEDICAL CENTRE,E01033151,17
F85634,EAST ENFIELD MEDICAL CENTRE,E01033592,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01033741,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01033926,233
F85634,EAST ENFIELD MEDICAL CENTRE,E01033927,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01033928,7
F85634,EAST ENFIELD MEDICAL CENTRE,E01033939,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01033943,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01034090,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01034366,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01035362,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01035365,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01035585,3
F85634,EAST ENFIELD MEDICAL CENTRE,E01035586,4
F85634,EAST ENFIELD MEDICAL CENTRE,E01035596,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01035604,1
F85634,EAST ENFIELD MEDICAL CENTRE,E01035605,1
F85634,EAST ENFIELD MEDICAL CENTRE,EMPTY,25
F85642,THE NORTH LONDON HEALTH CENTRE,CLOSED,8
F85642,THE NORTH LONDON HEALTH CENTRE,E01000011,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000115,10
F85642,THE NORTH LONDON HEALTH CENTRE,E01000116,9
F85642,THE NORTH LONDON HEALTH CENTRE,E01000117,6
F85642,THE NORTH LONDON HEALTH CENTRE,E01000118,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000119,52
F85642,THE NORTH LONDON HEALTH CENTRE,E01000120,19
F85642,THE NORTH LONDON HEALTH CENTRE,E01000121,9
F85642,THE NORTH LONDON HEALTH CENTRE,E01000122,48
F85642,THE NORTH LONDON HEALTH CENTRE,E01000123,23
F85642,THE NORTH LONDON HEALTH CENTRE,E01000124,22
F85642,THE NORTH LONDON HEALTH CENTRE,E01000156,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000158,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000160,7
F85642,THE NORTH LONDON HEALTH CENTRE,E01000163,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000166,8
F85642,THE NORTH LONDON HEALTH CENTRE,E01000167,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01000168,5
F85642,THE NORTH LONDON HEALTH CENTRE,E01000169,3
F85642,THE NORTH LONDON HEALTH CENTRE,E01000172,4
F85642,THE NORTH LONDON HEALTH CENTRE,E01000173,4
F85642,THE NORTH LONDON HEALTH CENTRE,E01000174,8
F85642,THE NORTH LONDON HEALTH CENTRE,E01000178,6
F85642,THE NORTH LONDON HEALTH CENTRE,E01000181,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000185,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000196,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000202,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000211,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000229,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01000232,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01000247,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01000248,3
F85642,THE NORTH LONDON HEALTH CENTRE,E01000250,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000252,4
F85642,THE NORTH LONDON HEALTH CENTRE,E01000254,3
F85642,THE NORTH LONDON HEALTH CENTRE,E01000265,4
F85642,THE NORTH LONDON HEALTH CENTRE,E01000266,6
F85642,THE NORTH LONDON HEALTH CENTRE,E01000267,3
F85642,THE NORTH LONDON HEALTH CENTRE,E01000269,5
F85642,THE NORTH LONDON HEALTH CENTRE,E01000271,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000273,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000275,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000277,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01000284,4
F85642,THE NORTH LONDON HEALTH CENTRE,E01000291,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01000294,3
F85642,THE NORTH LONDON HEALTH CENTRE,E01000297,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000298,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000302,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01000308,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000312,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000315,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01000320,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000321,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000323,4
F85642,THE NORTH LONDON HEALTH CENTRE,E01000324,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01000521,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01000535,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01000637,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01000869,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01001086,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01001319,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01001390,21
F85642,THE NORTH LONDON HEALTH CENTRE,E01001391,160
F85642,THE NORTH LONDON HEALTH CENTRE,E01001392,17
F85642,THE NORTH LONDON HEALTH CENTRE,E01001393,102
F85642,THE NORTH LONDON HEALTH CENTRE,E01001394,226
F85642,THE NORTH LONDON HEALTH CENTRE,E01001395,112
F85642,THE NORTH LONDON HEALTH CENTRE,E01001396,110
F85642,THE NORTH LONDON HEALTH CENTRE,E01001397,266
F85642,THE NORTH LONDON HEALTH CENTRE,E01001398,9
F85642,THE NORTH LONDON HEALTH CENTRE,E01001399,4
F85642,THE NORTH LONDON HEALTH CENTRE,E01001400,14
F85642,THE NORTH LONDON HEALTH CENTRE,E01001401,1
F85642,THE NORTH LONDON HEALTH CENTRE,E01001402,26
F85642,THE NORTH LONDON HEALTH CENTRE,E01001403,9
F85642,THE NORTH LONDON HEALTH CENTRE,E01001404,38
F85642,THE NORTH LONDON HEALTH CENTRE,E01001405,23
F85642,THE NORTH LONDON HEALTH CENTRE,E01001406,8
F85642,THE NORTH LONDON HEALTH CENTRE,E01001407,2
F85642,THE NORTH LONDON HEALTH CENTRE,E01001408,7
F85642,THE NORTH LONDON HEALTH CENTRE,E01001409,8
F85642,THE NORTH LONDON HEALTH CENTRE,E01001410,6
F85642,THE NORTH LONDON HEALTH CENTRE,E01001412,8
